,OBJECTID,FIELD1,name,Stop_Abbr,Stop_Name,Bus_Stop_Type,Route_S_,Jurisdiction,OBJECTID.1,id,longitude,latitude
1515,1516,7030,903191,903191,HAYNES BRIDGE RD@11770,Sign on Post,141,Fulton,,,-84.29392499999994,34.06888200000003
1516,1517,7031,903192,903192,HAYNES BRIDGE RD @ DEVORE RD,Sign on Post,141,Fulton,,,-84.29311299999995,34.066134000000034
1517,1518,7035,903199,903199,HAMMOND DR@GLENRIDGE DR,Bench,5;87,Fulton,,,-84.36394099999995,33.919057000000066
1518,1519,7045,903221,903221,HAMMOND DR NE@KAYRON DR,Sign on Post,87,Fulton,,,-84.37179899999995,33.91904100000005
1519,1520,7046,903222,903222,HAMMOND DR@KAYRON DR,Sign on Post,87,Fulton,,,-84.37162299999994,33.91909100000004
1520,1521,7047,903225,903225,BOULEVARD NE @ EAST AVE NE,Sign on Post,809,Atlanta,,,-84.37187899999998,33.76303100000007
1521,1522,7048,903226,903226,BOULEVARD NE @ RALPH MCGILL BLVD NE,Sign on Post,809,Atlanta,,,-84.37185599999998,33.763851000000045
1522,1523,7049,903228,903228,BOULEVARD NE @ ANGIER AVE NE,Sign on Post,809,Atlanta,,,-84.37178499999999,33.76622100000003
1523,1524,7064,903252,903252,BOULEVARD NE @ MORGAN ST NE,Sign on Post,809,Atlanta,,,-84.37176699999998,33.76867200000004
1524,1525,7076,903281,903281,RALPH MCGILL BLVD NE@PIEDMONT AVE N,Sign Strapped to Pole,816,Atlanta,,,-84.38106599999998,33.76411800000005
1525,1526,7077,903282,903282,RALPH MCGILL BLVD NE @ PIEDMONT AVE NE,Shelter,816,Atlanta,,,-84.37881499999997,33.76418300000006
1526,1527,7078,903283,903283,RALPH MCGILL BLVD NE@PARK CENTRAL P,Sign on Post,816,Atlanta,,,-84.37805399999996,33.76405700000004
1527,1528,7079,903284,903284,RALPH MCGILL BLVD NE@CENTRAL PARK PL,Sign on Post,816,Atlanta,,,-84.37744499999997,33.76413800000006
1528,1529,7086,903298,903298,WESTWOOD AVE SW @ ONTARIO AVE SW,Sign on Post,68,Atlanta,,,-84.43914299999994,33.738699000000054
1529,1530,7102,903321,903321,DONNELLY AVE SW @ CASCADE AVE SW,Bench,68,Atlanta,,,-84.43515299999996,33.73803200000003
1530,1531,7103,903322,903322,WESTWOOD AVE SW @ WILLARD AVE SW,Sign on Post,68,Atlanta,,,-84.43717199999998,33.73855200000003
1531,1532,7111,903332,903332,EDGEWOOD AVE @ PEACHTREE ST,Sign Strapped to Pole,3,Atlanta,,,-84.38946199999998,33.75452700000005
1532,1533,7113,903334,903334,MEMORIAL DR @ GEORGE LUTHER DR,Shelter,121,DeKalb,,,-84.23823399999998,33.78059500000006
1533,1534,7114,903335,903335,MEMORIAL DR @ LADONNA DR,Simme Seat,121,DeKalb,,,-84.23668799999996,33.782823000000064
1534,1535,7115,903336,903336,MARIETTA ST NW @ PARK AVE WEST,Sign Strapped to Pole,26,Atlanta,,,-84.39482699999996,33.759832000000074
1535,1536,7124,903357,903357,MEMORIAL DR @ N INDIAN CREEK DR,Shelter,121,DeKalb,,,-84.23657799999995,33.78344000000004
1536,1537,7125,903358,903358,MEMORIAL DR @ GEORGE LUTHER DR,Shelter,121,DeKalb,,,-84.23874599999994,33.78032700000006
1537,1538,7127,903360,903360,ROCKBRIDGE RD@SAFARI CIR,Sign on Post,117,DeKalb,,,-84.22702599999997,33.78628800000007
1538,1539,7128,903361,903361,ROCKBRIDGE RD@SAFARI CIR,Sign on Post,117,DeKalb,,,-84.22696099999996,33.78634200000005
1539,1540,7138,903384,903384,ROCKBRIDGE RD@3771,Sign on Post,125,DeKalb,,,-84.23784599999999,33.78375900000003
1540,1541,7139,903385,903385,ROCKBRIDGE RD @ 3656,Sign on Post,125,DeKalb,,,-84.24105999999995,33.782388000000026
1541,1542,7142,903388,903388,ROCKBRIDGE RD @ 3672,Sign on Post,125,DeKalb,,,-84.24069299999996,33.78232300000008
1542,1543,7144,903402,903402,BOULEVARD NE @ MORGAN ST NE,Sign on Post,809,Atlanta,,,-84.37198299999994,33.768699000000026
1543,1544,7145,903404,903404,BOULEVARD NE @ RALPH MCGILL BLVD NE,Sign on Post,809,Atlanta,,,-84.37207799999999,33.76407400000005
1544,1545,7159,903432,903432,BOULEVARD NE @ ANGIER AVE NE,Sign Strapped to Pole,809,Atlanta,,,-84.37202899999994,33.766516000000024
1545,1546,7160,903445,903445,WESTWOOD AVE SW@ONTARIO AVE SW,Sign on Post,68,Atlanta,,,-84.43917399999998,33.73855500000008
1546,1547,7170,903457,903457,JACKSON ST SE @ CHAMBERLAIN ST SE,Sign on Post,899,Atlanta,,,-84.37439399999994,33.753648000000055
1547,1548,7171,903459,903459,JACKSON ST NE @ IRWIN ST NE,Sign on Post,3;899,Atlanta,,,-84.37425499999995,33.757435000000044
1548,1549,7172,903460,903460,BOULEVARD NE @ HIGHLAND AVE NE,Sign on Post,809,Atlanta,,,-84.37185699999998,33.76113900000007
1549,1550,7173,903461,903461,BOULEVARD NE @ CAIN ST NE,Sign on Post,809,Atlanta,,,-84.37209799999994,33.75981800000005
1550,1551,7174,903462,903462,JACKSON ST NE @ IRWIN ST NE,Sign on Post,3;899,Atlanta,,,-84.37436399999996,33.75746200000003
1551,1552,7175,903463,903463,BOULEVARD NE @ HIGHLAND AVE NE,Shelter,809,Atlanta,,,-84.37207299999994,33.76169600000003
1552,1553,7180,903475,903475,E PONCE DE LEON AVE @ JAMES B RIVERS MEMORIAL DR,Sign on Post,119,DeKalb,,,-84.17191099999997,33.81190700000008
1553,1554,7193,903499,903499,N DECATUR RD @ CLAIRMONT RD,Bench,36,DeKalb,,,-84.30678999999998,33.790268000000026
1554,1555,7194,903500,903500,N DECATUR RD @ WEBSTER DR,Shelter,36,DeKalb,,,-84.30441699999994,33.79028400000004
1555,1556,7195,903501,903501,N DECATUR RD @ SHERMAN WAY,Sign on Post,36,DeKalb,,,-84.30198099999996,33.79064100000005
1556,1557,7196,903502,903502,N DECATUR RD @ CLAIRMONT CIR,Sign on Post,36,DeKalb,,,-84.30212199999994,33.79070400000006
1557,1558,7197,903503,903503,MEMORIAL DR @ 5158 (MEMORIAL BEND SC),Shelter,121;221,DeKalb,,,-84.22402499999998,33.79724300000004
1558,1559,7198,903504,903504,MEMORIAL DR @ MEMORIAL COLLEGE AVE,Shelter,121,DeKalb,,,-84.22634099999993,33.79528000000005
1559,1560,7199,903505,903505,MEMORIAL DR @ SPRING CHASE CIR,Shelter,121,DeKalb,,,-84.23082699999998,33.79043600000006
1560,1561,7200,903506,903506,MEMORIAL DR @ GEORGIA PIEDMONT TECH COLLEGE DR,Shelter,121;221,DeKalb,,,-84.23219999999998,33.78864600000003
1561,1562,7201,903507,903507,MEMORIAL DR @ 5211 (STONEMONT VILLAGE SC),Shelter,121;221,DeKalb,,,-84.22336599999994,33.79728700000004
1562,1563,7215,903548,903548,LENA ST @ MAYSON TURNER RD,Sign on Post,68,Atlanta,,,-84.41672999999997,33.75658000000004
1563,1564,7216,903549,903549,CARTER ST @ LEACH ST,Sign on Post,68,Atlanta,,,-84.41399999999999,33.75640000000004
1564,1565,7222,903568,903568,N DECATUR RD NE @ PRINCETON WAY,Sign on Post,36,DeKalb,,,-84.31028999999995,33.79133200000007
1565,1566,7230,903578,903578,N DECATUR RD @ SUPERIOR AVE,Bench,36,DeKalb,,,-84.29978299999993,33.79099000000008
1566,1567,7231,903579,903579,CLAIRMONT RD@CLAIRMONT LK,Sign on Post,19,DeKalb,,,-84.30946299999994,33.801409000000035
1567,1568,7232,903580,903580,DEKALB INDUSTRIAL WAY @ MILSCOTT DR,Sign on Post,75;123,DeKalb,,,-84.27807999999999,33.79623000000004
1568,1569,7234,903582,903582,CLAIRMONT RD @ CLAIRMONT LAKE,Sign on Post,19,DeKalb,,,-84.30955899999998,33.801213000000075
1569,1570,7235,903584,903584,N DECATUR RD @ 3711,Sign on Post,117,DeKalb,,,-84.24318799999998,33.785746000000074
1570,1571,7236,903585,903585,N DECATUR RD @ NORTHERN AVE,Sign on Post,117,DeKalb,,,-84.24577499999998,33.78672300000005
1571,1572,7237,903586,903586,N DECATUR RD @ NORTHERN AVE,Sign on Post,117,DeKalb,,,-84.24747499999995,33.78756100000004
1572,1573,7239,903588,903588,N DECATUR RD @ KENTUCKY ST,Sign on Post,117,DeKalb,,,-84.26937899999996,33.79380800000007
1573,1574,7240,903589,903589,N DECATUR RD @ JORDAN LN,Sign on Post,117,DeKalb,,,-84.27161199999995,33.79373700000008
1574,1575,7241,903590,903590,N DECATUR RD @ DEKALB INDUSTRIAL WAY,Shelter,117,DeKalb,,,-84.27611499999995,33.793922000000066
1575,1576,7253,903603,903603,JAMES P BRAWLEY DR @ CARTER ST,Sign on Post,68,Atlanta,,,-84.41278399999999,33.75625700000006
1576,1577,7257,903609,903609,N DECATUR RD @ DEKALB INDUSTRIAL WAY,Shelter,117,DeKalb,,,-84.27545099999998,33.79375700000003
1577,1578,7260,903612,903612,DEKALB INDUSTRIAL WAY @ N DECATUR RD,Shelter,75;123,DeKalb,,,-84.27661399999994,33.79445500000003
1578,1579,7261,903614,903614,N DECATUR RD @ CLAIRMONT CIR,Sign on Post,36,DeKalb,,,-84.30138999999997,33.79097000000007
1579,1580,7262,903615,903615,N DECATUR RD @ N SUPERIOR AVE,Sign on Post,36,DeKalb,,,-84.29963199999997,33.79117700000006
1580,1581,7263,903617,903617,N DECATUR RD @ WENDAN DR,Sign on Post,36,DeKalb,,,-84.29678099999995,33.79245700000007
1581,1582,7266,903622,903622,N DECATUR RD @ WENDAN DR,Sign on Post,36,DeKalb,,,-84.29673999999994,33.792680000000075
1582,1583,7267,903624,903624,N DECATUR RD @ SUZANNE DR,Sign on Post,36,DeKalb,,,-84.29407499999996,33.79364000000004
1583,1584,7274,903638,903638,E PONCE DE LEON AVE @ TUGGLE DR,Sign on Post,119,DeKalb,,,-84.17424899999997,33.81267100000008
1584,1585,7283,903657,903657,N DECATUR RD @ GLENDALE RD,Shelter,117,DeKalb,,,-84.25241899999997,33.78986400000008
1585,1586,7284,903658,903658,N DECATUR RD @ PARKDALE DR,Shelter,8;117,DeKalb,,,-84.25628799999998,33.791259000000025
1586,1587,7285,903659,903659,N DECATUR RD @ GIFFORD DR,Shelter,8;117,DeKalb,,,-84.25831099999994,33.79211900000007
1587,1588,7296,903677,903677,ROCKBRIDGE RD@SUSAN CREEK DR,Sign on Post,117,DeKalb,,,-84.22601299999997,33.78581600000007
1588,1589,7311,903697,903697,N DECATUR RD @ WINN WAY,Sign on Post,123,DeKalb,,,-84.28069999999997,33.79290000000003
1589,1590,7312,903698,903698,CHURCH ST @ N DECATUR RD,Sign on Post,123,DeKalb,,,-84.28525299999995,33.79203300000006
1590,1591,7313,903699,903699,CHURCH ST @ WILLOW LN,Sign on Post,36;123,DeKalb,,,-84.29304999999994,33.78501000000006
1591,1592,7326,903724,903724,N DECATUR RD @ MCHENRY AVE,Sign on Post,8;117,DeKalb,,,-84.25660399999998,33.791304000000025
1592,1593,7327,903725,903725,N DECATUR RD @ KENTUCKY ST,Sign on Post,117,DeKalb,,,-84.26957799999997,33.79362900000007
1593,1594,7340,903740,903740,MEMORIAL DR @ MOUNTAIN VIEW DR,Sign on Post,119,DeKalb,,,-84.18792599999995,33.80540200000007
1594,1595,7341,903741,903741,W MOUNTAIN ST @ MEADOW ROCK DR,Sign on Post,119,DeKalb,,,-84.18393099999997,33.80688300000003
1595,1596,7342,903742,903742,W MOUNTAIN ST @ PINE ROC WAY,Sign on Post,119,DeKalb,,,-84.18139999999994,33.806921000000045
1596,1597,7380,903802,903802,7TH AVE@CHAPEL ST,Sign on Post,8,DeKalb,,,-84.25628199999994,33.786497000000054
1597,1598,7386,903820,903820,N INDIAN CREEK DR @ 449,Bench,125,DeKalb,,,-84.23548499999998,33.78834400000005
1598,1599,7387,903821,903821,N INDIAN CREEK DR @ MILLIGAN DR,Shelter,125,DeKalb,,,-84.23603699999995,33.79007900000005
1599,1600,7388,903822,903822,N INDIAN CREEK DR @ 555,Shelter,125,DeKalb,,,-84.23572899999994,33.79138800000004
1600,1601,7389,903823,903823,N INDIAN CREEK DR @ INDIAN CREEK LN,Sign on Post,125,DeKalb,,,-84.23609799999997,33.79382300000003
1601,1602,7391,903827,903827,E PONCE DE LEON AVE @ LAREDO DR,Shelter,120,DeKalb,,,-84.26898699999998,33.78522900000007
1602,1603,7394,903831,903831,W MOUNTAIN ST @ 5100,Simme Seat,119,DeKalb,,,-84.18031999999994,33.80694100000005
1603,1604,7395,903832,903832,W MOUNTAIN ST @ MEADOW ROCK DR,Sign on Post,119,DeKalb,,,-84.18325699999997,33.80703500000004
1604,1605,7396,903833,903833,MEMORIAL DR @ MOUNTAIN VIEW DR,Bench,119,DeKalb,,,-84.18710899999996,33.80620700000003
1605,1606,7409,903856,903856,GLENDALE RD @ BROWNELL AVE,Sign on Post,8,DeKalb,,,-84.25518999999997,33.78672000000006
1606,1607,7410,903857,903857,GLENDALE RD@BROWNELL AVE,Sign on Post,8,DeKalb,,,-84.25491099999994,33.786568000000045
1607,1608,7433,903888,903888,GLENDALE RD@HATTON DR,Sign on Post,8,DeKalb,,,-84.25415999999996,33.78714000000008
1608,1609,7434,903889,903889,GLENDALE RD @ N DECATUR RD,Sign on Post,8,DeKalb,,,-84.25262999999995,33.78944000000007
1609,1610,7439,903904,903904,DEKALB INDUSTRIAL WAY @ IRVIN WAY,Sign on Post,75,DeKalb,,,-84.27647599999995,33.78926800000005
1610,1611,7440,903905,903905,DEKALB INDUSTRIAL WAY @ 455,Sign on Post,75,DeKalb,,,-84.27607999999998,33.790166000000056
1611,1612,7441,903907,903907,N DECATUR RD @ 3799,Shelter,117,DeKalb,,,-84.23872899999998,33.785608000000025
1612,1613,7442,903908,903908,N INDIAN CREEK DR @ MEMORIAL COLLEGE AVE,Sign on Post,125,DeKalb,,,-84.23635699999994,33.796159000000046
1613,1614,7443,903910,903910,N INDIAN CREEK DR @ JAMISON PL,Shelter,125,DeKalb,,,-84.23838499999994,33.80204100000003
1614,1615,7444,903911,903911,N INDIAN CREEK DR @ DEBELLE ST,Shelter,125,DeKalb,,,-84.23881799999998,33.803796000000034
1615,1616,7447,903917,903917,W MOUNTAIN ST @ SEXTON DR,Shelter,119,DeKalb,,,-84.17845099999994,33.806448000000046
1616,1617,7466,903958,903958,CLAIREMONT AVE @ MAEDIRIS DR,Sign on Post,19,DeKalb,,,-84.30661799999996,33.78690700000004
1617,1618,7467,903959,903959,CLAIREMONT AVE @ CLAIRMONT RUN,Sign on Post,19,DeKalb,,,-84.30711399999996,33.78883700000006
1618,1619,7468,903960,903960,CLAIRMONT RD @ N DECATUR RD,Sign on Post,19,DeKalb,,,-84.30647399999998,33.79057400000005
1619,1620,7469,903961,903961,CLAIRMONT RD @ POWELL LN,Sign on Post,19,DeKalb,,,-84.30594699999995,33.791972000000044
1620,1621,7478,903996,903996,CLAIRMONT RD @ LADSON CT,Sign on Post,19,DeKalb,,,-84.30563999999998,33.79353200000003
1621,1622,7479,903997,903997,CLAIRMONT RD @ CLAIRMONT CIR,Sign on Post,19,DeKalb,,,-84.30570199999994,33.795195000000035
1622,1623,7480,903998,903998,CLAIRMONT RD @ STARVINE WAY,Shelter,19,Atlanta,,,-84.30705499999993,33.79832600000003
1623,1624,7484,904004,904004,N INDIAN CREEK DR @ 752,Shelter,125,DeKalb,,,-84.23704699999996,33.79801800000007
1624,1625,7485,904005,904005,N INDIAN CREEK DR @ MEMORIAL COLLEGE AVE,Shelter,125,DeKalb,,,-84.23646599999995,33.79583700000006
1625,1626,7486,904007,904007,N INDIAN CREEK DR @ INDIAN CREEK LN,Shelter,125,DeKalb,,,-84.23625099999998,33.793877000000066
1626,1627,7493,904015,904015,W MOUNTAIN ST @ RIDGE AVE,Sign on Post,119,DeKalb,,,-84.17206899999996,33.807904000000065
1627,1628,7494,904017,904017,E PONCE DE LEON AVE @ TUGGLE DR,Sign on Post,119,DeKalb,,,-84.17405699999995,33.81267200000008
1628,1629,7515,904067,904067,E PONCE DE LEON AVE @ LAREDO DR,Shelter,120,DeKalb,,,-84.26929699999994,33.78534200000007
1629,1630,7517,904070,904070,DEKALB INDUSTRIAL WAY @ N DECATUR RD,Shelter,75;123,DeKalb,,,-84.27649499999995,33.793900000000065
1630,1631,7518,904071,904071,N DECATUR RD @ DEKALB INDUSTRIAL WAY,Sign on Post,117,DeKalb,,,-84.27669799999995,33.79375200000004
1631,1632,7527,904090,904090,N INDIAN CREEK DR @ DEBELLE ST,Sign on Post,125,DeKalb,,,-84.23901299999994,33.80394800000005
1632,1633,7528,904091,904091,N INDIAN CREEK DR @ JAMISON PL,Bench,125,DeKalb,,,-84.23856899999998,33.80224700000008
1633,1634,7529,904092,904092,N INDIAN CREEK DR @ 555,Shelter,125,DeKalb,,,-84.23588399999994,33.79157600000008
1634,1635,7530,904093,904093,N INDIAN CREEK DR @ MILLIGAN DR,Shelter,125,DeKalb,,,-84.23611399999999,33.79025100000007
1635,1636,7531,904094,904094,N INDIAN CREEK DR @ DIAL DR,Shelter,125,DeKalb,,,-84.23604099999994,33.78686800000003
1636,1637,7536,904102,904102,W MOUNTAIN ST @ SEXTON DR,Shelter,119,DeKalb,,,-84.17806799999994,33.80651800000004
1637,1638,7539,904105,904105,W MOUNTAIN ST @ RIDGE AVE,Sign on Post,119,DeKalb,,,-84.17215199999998,33.80809100000005
1638,1639,7564,904159,904159,DEKALB INDUSTRIAL WAY @ STRATFORD CMNS,Shelter,75,DeKalb,,,-84.27634399999994,33.79244100000005
1639,1640,7565,904160,904160,DEKALB INDUSTRIAL WAY @ STRATFORD CMNS,Bench,75,DeKalb,,,-84.27602899999994,33.791833000000054
1640,1641,7578,904179,904179,N INDIAN CREEK DR @ DIAL DR,Shelter,125,DeKalb,,,-84.23611899999997,33.78654000000006
1641,1642,7579,904180,904180,N DECATUR RD @ N INDIAN CREEK DR,Shelter,117,DeKalb,,,-84.23794599999997,33.78569700000003
1642,1643,7584,904186,904186,N DECATUR RD @ 3770,Bench,117,DeKalb,,,-84.24115799999998,33.78585800000008
1643,1644,7588,904190,904190,MEMORIAL DR @ ROCKBRIDGE RD,Shelter,121,DeKalb,,,-84.23441099999997,33.786204000000055
1644,1645,7589,904191,904191,MEMORIAL DR @ ROCKBRIDGE RD,Sign Strapped to Pole,121,DeKalb,,,-84.23478199999994,33.78512200000006
1645,1646,7590,904192,904192,DEKALB INDUSTRIAL WAY @ IRVIN WAY,Sign on Post,75,DeKalb,,,-84.27640299999996,33.78835800000007
1646,1647,7591,904194,904194,N DECATUR RD @ GIFFORD DR,Sign on Post,8;117,DeKalb,,,-84.25827799999996,33.791949000000045
1647,1648,7592,904195,904195,N DECATUR RD @ GLENDALE RD,Sign on Post,8;117,DeKalb,,,-84.25275499999998,33.78976200000005
1648,1649,7593,904196,904196,N DECATUR RD @ CREEKVIEW CT,Sign on Post,117,DeKalb,,,-84.24997099999996,33.788820000000044
1649,1650,7594,904197,904197,N DECATUR RD @ NORTHERN AVE,Sign on Post,117,DeKalb,,,-84.24710999999996,33.787149000000056
1650,1651,7596,904204,904204,MAIN ST @ W MOUNTAIN ST,Sign Strapped to Pole,119,DeKalb,,,-84.17068599999999,33.80828500000007
1651,1652,7605,904224,904224,MEMORIAL DR @ GEORGIA PIEDMONT TECH COLLEGE DR,Shelter,121;221,DeKalb,,,-84.23229899999995,33.78805600000004
1652,1653,7606,904225,904225,MEMORIAL DR@DOYAL MILLS CT,Sign Strapped to Pole,121,DeKalb,,,-84.22617699999995,33.79459500000007
1653,1654,7611,904249,904249,DEKALB INDUSTRIAL WAY @ 375,Sign on Post,75,DeKalb,,,-84.27662999999995,33.78643600000004
1654,1655,7612,904250,904250,DEKALB INDUSTRIAL WAY @ RIMINGTON LN,Sign on Post,75,DeKalb,,,-84.27644599999996,33.785326000000055
1655,1656,7613,904251,904251,N DECATUR RD @ JORDAN LN,Sign on Post,117,DeKalb,,,-84.27181799999994,33.793675000000064
1656,1657,7615,904253,904253,N DECATUR RD @ NORTHERN AVE,Sign on Post,117,DeKalb,,,-84.24551499999995,33.78649900000005
1657,1658,7616,904257,904257,VIRGINIA AVE NE@MARYLAND AVE NE,Sign on Post,36,Atlanta,,,-84.35688099999999,33.78217200000006
1658,1659,7617,904259,904259,2ND AVE @ BEATY PL,Sign on Post,34,DeKalb,,,-84.31058199999995,33.756939000000045
1659,1660,7618,904260,904260,COMMERCE DR @ E COLLEGE AVE,Sign on Post,114,DeKalb,,,-84.28759999999994,33.77219000000008
1662,1663,7621,904266,904266,E PONCE DE LEON AVE @ 2995,Sign on Post,120,DeKalb,,,-84.27153799999996,33.78418300000004
1663,1664,7622,904268,904268,JOSEPH E LOWERY BLVD NW @ WHEELER ST NW,Sign on Post,1,Atlanta,,,-84.41730499999994,33.77403900000007
1664,1665,7623,904269,904269,N HIGHLAND AVE NE @ LOS ANGELES AVE,Sign on Post,36;816,Atlanta,,,-84.35468499999996,33.783900000000074
1665,1666,7624,904270,904270,N HIGHLAND AVE NE @ ADAIR AVE NE,Sign on Post,816,Atlanta,,,-84.35355299999998,33.78031100000004
1666,1667,7625,904271,904271,N HIGHLAND AVE @ NORTH AVE,Sign on Post,102;816,Atlanta,,,-84.35229799999996,33.770857000000035
1667,1668,7626,904272,904272,N HIGHLAND AVE NE @ BLUE RIDGE AVE,Sign on Post,102;816,Atlanta,,,-84.35232499999995,33.77217100000007
1668,1669,7627,904273,904273,N HIGHLAND AVE @ PONCE DE LEON AVE,Sign on Post,816,Atlanta,,,-84.35234099999997,33.77364000000006
1669,1670,7628,904274,904274,N HIGHLAND AVE NE @ ST CHARLES PL,Sign on Post,816,Atlanta,,,-84.35238599999997,33.77515400000004
1670,1671,7629,904277,904277,COMMERCE DR @ CLAIREMONT AVE,Sign on Post,36;123,DeKalb,,,-84.29676899999998,33.77781100000004
1671,1672,7630,904278,904278,COMMERCE DR @ W HOWARD AVE,Sign on Post,19,DeKalb,,,-84.29956999999996,33.76919000000004
1672,1673,7633,904284,904284,NORTH AVE @ CENTENNIAL OLYMPIC PARK DR,Sign Strapped to Pole,50;51,Atlanta,,,-84.39255399999996,33.77124600000008
1673,1674,7634,904285,904285,10TH ST@HOLLY ST,Sign on Post,12,Atlanta,,,-84.39646699999997,33.78152800000004
1674,1675,7635,904286,904286,10TH ST NW@FOWLER ST NW,Sign Strapped to Pole,12,Atlanta,,,-84.39332399999995,33.78146700000008
1675,1676,7636,904287,904287,10TH ST NW@HOLLY ST NW,Sign on Post,12,Atlanta,,,-84.39570999999995,33.781484000000034
1676,1677,7637,904289,904289,BRIARCLIFF RD@939,Sign on Post,6,DeKalb,,,-84.34442599999994,33.78025400000007
1677,1678,7641,904293,904293,PONCE DE LEON AVE @ OAKDALE RD NE,Sign Strapped to Pole,2,Atlanta,,,-84.34135599999996,33.77520000000004
1678,1679,7642,904294,904294,PONCE DE LEON AVE @ LULLWATER RD NE,Sign on Post,2,Atlanta,,,-84.33659699999998,33.77406000000008
1679,1680,7643,904295,904295,PEACHTREE ST @ 4TH ST NE,Sign Strapped to Pole,40,Atlanta,,,-84.38473699999997,33.77497800000003
1680,1681,7644,904296,904296,PEACHTREE ST NE @ 6TH ST NE,Sign on Post,40,Atlanta,,,-84.38437699999997,33.77727300000004
1681,1682,7645,904297,904297,PEACHTREE ST NE @ 7TH ST NE,Sign Strapped to Pole,40,Atlanta,,,-84.38426199999998,33.77835700000003
1682,1683,7646,904298,904298,PEACHTREE ST NE @ 8TH ST NE,Sign Strapped to Pole,40,Atlanta,,,-84.38428199999998,33.77965100000006
1683,1684,7647,904299,904299,PONCE DE LEON AVE NE @ DURANT PL NE,Simme Seat,2,Atlanta,,,-84.37536299999994,33.772257000000025
1684,1685,7648,904300,904300,PONCE DE LEON AVE NE @ PARKWAY DR NE,Shelter,2,Atlanta,,,-84.37329699999998,33.772920000000056
1685,1686,7649,904301,904301,PONCE DE LEON AVE NE @ BOULEVARD  NE,Sign on Post,2,Atlanta,,,-84.37101399999995,33.77354800000006
1686,1687,7650,904302,904302,PONCE DE LEON AVE NE @ KENNESAW AVE NE,Sign on Post,2;102,Atlanta,,,-84.36966599999994,33.77378100000004
1687,1688,7651,904307,904307,PONCE DE LEON AVE NE@GLEN IRIS DR NE,Sign on Post,2;102,Atlanta,,,-84.36782799999997,33.773273000000074
1688,1689,7652,904308,904308,PONCE DE LEON AVE NE @ 675,Shelter,2;102,Atlanta,,,-84.36580799999996,33.77330800000004
1689,1690,7654,904314,904314,NORTH AVE @ PENN AVE,Sign on Post,102;899,Atlanta,,,-84.37881399999998,33.77115700000007
1690,1691,7655,904315,904315,NORTH AVE @ PENN AVE,Sign on Post,102;899,Atlanta,,,-84.37902199999996,33.77136000000007
1691,1692,7656,904316,904316,PONCE DE LEON AVE NE @ PENN AVE NE,Sign on Post,2,Atlanta,,,-84.37953899999997,33.772595000000024
1692,1693,7657,904317,904317,CHARLES ALLEN DR@8TH ST,Sign on Post,36,Atlanta,,,-84.37296399999997,33.77980400000007
1695,1696,7662,904327,904327,10TH ST NW @ HEMPHILL AVE NW,Sign on Post,12,Atlanta,,,-84.40466299999997,33.78161200000005
1696,1697,7663,904333,904333,MARIETTA ST NW@MEANS ST NW,Sign on Post,26,Atlanta,,,-84.40348399999993,33.77316300000007
1697,1698,7664,904334,904334,MARIETTA ST NW@WALLACE ST NW,Sign on Post,26,Atlanta,,,-84.40176599999995,33.77228700000006
1698,1699,7665,904336,904336,N HIGHLAND AVE NE @ ROSEDALE DR,Sign on Post,816,Atlanta,,,-84.35337899999996,33.77974700000004
1699,1700,7666,904337,904337,N HIGHLAND AVE NE @ DREWRY ST,Sign on Post,816,Atlanta,,,-84.35293199999995,33.77849400000002
1700,1701,7667,904338,904338,N HIGHLAND AVE NE @ BRIARCLIFF PL,Sign on Post,816,Atlanta,,,-84.35259999999994,33.77697400000005
1701,1702,7668,904339,904339,N HIGHLAND AVE NE @ BLUE RIDGE AVE NE,Sign on Post,102;816,Atlanta,,,-84.35252799999995,33.77247100000005
1702,1703,7670,904342,904342,JOSEPH E BOONE BLVD @ ARCHER WAY NW,Sign on Post,51,Atlanta,,,-84.42347899999999,33.76348100000007
1703,1704,7671,904343,904343,JOSEPH E BOONE BLVD NW @ TEMPLE ST NW,Shelter,51,Atlanta,,,-84.42217699999998,33.76343700000007
1704,1705,7672,904344,904344,NORTH AVE NW @ TECH PKWY NW,Sign Strapped to Pole,50,Atlanta,,,-84.39589099999995,33.77140200000008
1705,1706,7673,904345,904345,NORTH AVE NW@STRONG ST NW,Sign on Post,50,Atlanta,,,-84.40276299999994,33.77010300000006
1706,1707,7674,904347,904347,NORTH AVE NW @ LUCKIE ST NW,Shelter,50,Atlanta,,,-84.39642999999995,33.771311000000026
1707,1708,7675,904349,904349,10TH ST NW @ WILLIAMS ST NW,Sign on Post,12,Atlanta,,,-84.38997999999998,33.781431000000055
1708,1709,7676,904350,904350,10TH ST NW @ TECHWOOD DR NW,Shelter,12,Atlanta,,,-84.39260599999994,33.78155700000008
1709,1710,7677,904357,904357,WINN WAY @ 341,Sign on Post,117,DeKalb,,,-84.27930699999996,33.784933000000024
1710,1711,7678,904365,904365,S CANDLER ST @ KIRK RD,Sign on Post,15,DeKalb,,,-84.29250299999995,33.76070100000004
1711,1712,7679,904370,904370,WINN WAY @ PINEHURST ST,Sign on Post,117,DeKalb,,,-84.27947999999998,33.78000000000003
1712,1713,7682,904383,904383,N HIGHLAND AVE NE @ BRIARCLIFF PL,Sign on Post,816,Atlanta,,,-84.35244199999994,33.777188000000024
